,black_rating,id,rated,turns,victory_status,white_rating,winner
4562,1625,vrhok4lN,True,50,mate,1416,black
4563,1625,RnY0tWdO,False,88,outoftime,1500,black
4564,1500,oLagfuI6,False,43,resign,1625,white
4565,1136,6Qy2vYGH,True,23,mate,1618,white
4566,1500,T7DEEkEB,False,63,resign,1618,white
4567,1485,sBrF3ZKa,True,96,resign,1688,black
4568,1648,jYFf0JGh,True,58,mate,1344,black
4569,1203,s0nlGCqt,True,85,resign,1639,white
4570,1746,aUEWgviJ,True,61,mate,1379,white
4571,1606,ReYRbiID,True,65,mate,1697,white
4572,1816,hfaJn9bJ,True,58,mate,1763,black
4573,1475,RSSLZ1mn,True,83,mate,1621,white
4574,1371,0lC4eBOL,True,45,resign,1500,white
4575,1033,zsDZVq9c,True,10,resign,1657,white
4576,1500,31Os60Zu,False,60,mate,1033,black
4577,1603,RnMLFkSC,True,10,resign,1035,black
4578,1653,cp1sG0Zp,True,56,mate,1036,black
4579,1038,43TQwJxd,True,77,mate,1652,white
4580,1044,aPRqNJSF,True,81,mate,1359,white
4581,1356,Op1suFRj,True,36,mate,1051,black
4582,1257,Au0UVTIf,False,18,draw,1051,draw
4583,1051,y9G0CW4z,False,39,mate,1257,white
4584,1257,rK1HdSM2,False,29,draw,1051,draw
4585,1053,SDU7b0NR,True,11,mate,1598,white
4586,1322,BHuwJKgG,True,50,mate,1062,black
4587,1579,PqxiSnXO,True,50,mate,1025,black
4588,1025,dnEjjPvx,False,23,resign,1331,white
4589,1734,bbAEFqGg,False,6,draw,1025,draw
4590,1029,0XCi6r0P,True,59,resign,1470,white
4591,1401,GAzFzP39,True,10,outoftime,1035,black
4592,1039,twh9DMeG,True,41,resign,1470,white
4593,1600,Bxx8wqMV,True,9,resign,1041,black
4594,1005,kkd8lWaZ,True,4,outoftime,1156,black
4595,1679,fK1JECF5,True,20,mate,1006,black
4596,983,h6OzpNK4,True,6,draw,1414,draw
4597,937,cC7uOatR,True,35,resign,1256,white
4598,1250,jFPvzYT3,True,18,resign,946,black
4599,1264,O9OyHawW,False,87,resign,1418,white
4600,1268,fQJtqVJL,True,63,resign,1621,white
4601,1272,PfdsfTbK,False,51,mate,1330,white
4602,1550,lkTEFLBW,True,66,resign,1277,black
4603,1282,la9On8ts,True,157,mate,1546,white
4604,1472,xD4BHEFm,True,35,resign,1259,white
4605,1267,zfP8G5oC,True,71,resign,1467,white
4606,1271,b9omPGYk,True,113,resign,1573,white
4607,1276,b44uCNTN,True,9,mate,1569,white
4608,1696,BdIezB0A,True,26,resign,1279,black
4609,1293,j3rp8tGX,True,33,mate,1340,white
4610,1804,wP21dJIn,True,50,mate,1294,black
4611,1296,HOfbhY3r,True,39,mate,1802,white
4612,1800,sqRiBJRW,True,30,resign,1298,black
4613,1299,wo8bteIK,True,39,mate,1861,white
4614,1316,CXuV6G1M,True,89,resign,1268,white
4615,1331,qXhFL6ZJ,True,23,mate,1347,white
4616,1331,zQb9iQis,False,65,resign,1418,white
4617,1511,ExBGEEgY,True,67,resign,1340,black
4618,1500,yEjbQYQA,True,18,resign,1325,white
4619,1336,dahhVZOF,True,53,outoftime,1455,white
4620,1866,RC5SyNNJ,False,51,outoftime,1609,white
4621,1866,dUvHyHgs,False,47,mate,1760,white
4622,1729,IqB4wiEU,False,30,resign,1866,white
4623,1866,gc0wrZqA,False,49,resign,1563,black
4624,1500,yZwvNSmX,False,2,resign,1866,white
4625,1866,P14JYgF9,False,3,resign,1500,black
4626,1510,XsbEuihN,False,39,resign,1866,white
4627,1466,ULuBC0Un,False,38,resign,1866,black
4628,1866,5Vr0mXnf,False,94,mate,1407,black
4629,1866,KyfAqJl3,False,94,resign,1614,black
4630,1556,XyipO93f,False,9,resign,1866,white
4631,1866,BYhwzXGh,False,30,mate,1500,black
4632,1500,pUgP3D3w,False,19,mate,1866,white
4633,1438,yajeysYN,False,13,outoftime,1866,white
4634,1866,R7Z1aFZM,False,33,outoftime,1500,white
4635,1500,KgAxVHBG,False,81,mate,1866,white
4636,1866,QrnjLjKH,False,28,mate,1500,black
4637,1866,7wl2KdGe,False,56,outoftime,1706,black
4638,2236,NmVwEdw4,False,69,resign,1866,white
4639,1866,hTsBJWOA,False,86,mate,1817,black
4640,1514,P4Z4fzA0,False,31,mate,1866,white
4641,1907,TL7gCJD3,True,55,resign,2326,white
4642,1770,AAwOojzE,True,20,resign,1907,black
4643,1839,XlxPIU9I,True,26,resign,1922,black
4644,1925,WUj6jq2F,True,101,draw,1836,draw
4645,1457,XvGtFLEG,False,17,resign,1925,white
4646,1925,wuEqfTPw,False,40,resign,1457,black
4647,1925,e11piBc9,False,67,mate,2160,white
4648,1925,E5flyYYi,False,17,draw,2160,draw
4649,1925,ezKFq0Gs,False,127,draw,1986,draw
4650,1777,tkTROuMp,False,102,resign,1925,black
4651,1925,1HKcLthn,False,78,resign,1777,black
4652,2075,XK9X6uJy,True,48,resign,1932,black
4653,1932,Z8N15NEr,False,24,mate,1319,black
4654,1932,sIFGXZdZ,False,92,resign,1800,black
4655,2034,RPrRNcBS,True,68,resign,1941,black
4656,2049,3Dj4JtD0,True,38,resign,1950,black
4657,1967,wIJnQ2VB,True,53,resign,1810,white
4658,1567,n1mTPFX4,False,141,resign,1967,white
4659,1411,932yizRq,False,43,mate,1967,white
4660,1967,TiHCvKyG,False,50,resign,1422,black
4661,1839,fQm0Iu8C,True,71,resign,1959,white
4662,1959,VjXKvmrF,False,26,resign,1896,black
4663,1629,ahgnxcvN,False,52,resign,1959,black
4664,1959,ZcxLZ1E1,True,150,mate,1972,black
4665,1959,JEoVOSJB,True,20,resign,1970,black
4666,1946,bdYAOw94,True,26,resign,1955,black
4667,2046,jN0XQFbk,True,87,resign,1929,white
4668,1922,nuyGwJDZ,True,77,mate,1916,white
4669,1914,sYD0dnmw,True,50,resign,1505,black
4670,1930,1xR5m5BF,True,21,mate,1834,white
4671,1947,txO1Wkqq,True,57,resign,1846,white
4672,1778,MVIAqnvk,True,47,resign,1939,white
4673,1980,ndMaWbrR,True,105,draw,1938,draw
4674,1994,yOC2d8Mq,True,85,resign,1919,white
4675,1916,c1wwwjwh,True,97,draw,1996,draw
4676,1988,SS47qZDp,True,62,mate,1928,black
4677,1821,UnsR6Qcz,True,36,resign,1023,black
4678,1501,IxK3oYQN,True,28,resign,1030,black
4679,1040,y3RkwWwg,True,43,mate,1422,white
4680,1701,BwjHREbl,True,63,resign,1043,black
4681,1539,hkG6G65F,True,22,resign,1049,black
4682,1569,TMQYF9q7,True,57,resign,1055,black
4683,1500,DhUG7VKO,False,67,resign,1500,white
4684,1500,E3vUrIpP,False,51,resign,1500,white
4685,1500,yNTbnBGs,False,94,resign,1500,black
4686,1500,UQyVvcow,False,35,resign,1500,white
4687,1500,25s8Jqfj,False,62,resign,1500,black
4688,1500,R4nwol9S,False,11,resign,1500,white
4689,2263,2kHqS7aw,False,57,resign,1500,white
4690,1500,ATs5QKCg,False,146,resign,2263,black
4691,2263,WBdUdDBF,False,79,resign,1500,white
4692,1500,VTHiXW8U,False,98,draw,2263,draw
4693,1750,PGuhUXEo,True,23,resign,2349,white
4694,1437,Nf7KcBkH,False,46,resign,1750,black
4695,1750,3lKkdMnw,True,14,resign,1895,white
4696,1750,e22lAbXv,True,29,draw,1975,draw
4697,1750,gZ9e51VE,True,9,resign,1570,white
4698,1714,gZzvkRxc,True,58,resign,1910,black
4699,1688,csh3IqLB,True,54,mate,1695,black
4700,1666,mIF3Zc9B,True,27,resign,1661,white
4701,1643,96vGoqIJ,True,53,resign,1516,black
4702,1601,Irrsj6Bs,True,42,mate,1737,black
4703,1754,dAjWcZtr,True,25,resign,1552,white
4704,1495,f1tDsQ4m,True,28,mate,1773,black
4705,1527,QsRQzVzF,True,131,mate,1575,white
4706,1254,guRhqi9D,True,30,resign,1512,white
4707,1494,YCcBzhg1,True,35,resign,1259,black
4708,1439,CzXdrckT,True,16,resign,1509,black
4709,1353,grEbBmG5,True,42,mate,1626,black
4710,1353,tLSOm1m2,False,46,resign,1603,black
4711,1873,3ysSReoe,True,3,resign,1848,white
4712,1884,UvSWeqFE,True,39,resign,1873,black
4713,1744,hxKBvkBd,False,35,resign,1873,black
4714,2008,ointHIJM,False,33,resign,1873,black
4715,1851,SRvOKSur,False,119,mate,1873,white
4716,1541,jQSWtcmG,False,37,mate,1873,white
4717,1500,7rJxm00z,False,53,mate,1873,white
4718,1873,rJLy38ej,False,42,mate,1500,black
4719,1525,aUXdrveh,False,95,outoftime,1873,white
4720,1525,DSAQT80n,False,81,resign,1873,white
4721,1873,OVF5qbNT,False,22,resign,1525,white
4722,1537,ugSBko4h,True,140,outoftime,1542,draw
4723,1526,IyJH0dwA,True,142,mate,1521,black
4724,1410,ILYohlgX,True,39,mate,1518,white
4725,1503,pNu4BXfj,True,48,resign,1626,black
4726,1547,Sf6NjBEs,True,96,mate,1519,black
4727,1892,OCVDIC6i,True,112,mate,1521,black
4728,1517,2LYR9SEP,True,86,outoftime,1229,black
4729,1635,7jCyf7ap,True,71,resign,1502,white
4730,1504,krF9Dz1b,True,71,resign,1913,white
4731,1498,pKnZiFpW,True,94,resign,1351,black
4732,1525,Grubcd0I,True,61,resign,1491,white
4733,1509,rBEQ3gqc,True,35,resign,1504,white
4734,1484,eUEzsSNF,True,68,mate,1521,black
4735,1542,YNUaWz9u,True,55,mate,1569,white
4736,1550,3YGKZ2Wq,True,147,mate,1651,white
4737,1538,MzwM3FTF,True,104,mate,1551,black
4738,1287,fehuaLTD,True,2,outoftime,1633,black
4739,1724,gMbAO5xt,True,33,resign,1434,white
4740,1740,jElEAAJd,True,35,resign,1651,white
4741,1590,rcD4rwDM,True,29,resign,1580,white
4742,1163,RAwMzivk,True,85,resign,1561,white
4743,1422,Fy3ZExXm,True,26,mate,1716,black
4744,1388,NeBG92UZ,True,24,resign,1681,white
4745,1364,NujCv5Fy,True,47,mate,1636,white
4746,1500,StouvJGZ,True,41,resign,1291,black
4747,1213,uQHyjdyB,True,15,mate,1417,white
4748,1206,noNiTGVe,True,98,outoftime,1013,black
4749,1344,qhDWmINz,True,54,mate,1216,black
4750,1356,URDWopKS,True,43,resign,1194,white
4751,1205,rwAMUWmx,True,11,mate,1315,white
4752,1487,O3nsRoGI,True,78,resign,1192,black
4753,1198,LrlglwFj,True,13,mate,1451,white
4754,1408,49ssxBlA,True,63,mate,1171,white
4755,1177,uxB4EezK,True,9,resign,1455,white
4756,1153,tpAQVFdP,True,99,resign,1295,black
4757,1518,xp2ZOhBQ,True,65,mate,1307,white
4758,1297,L18MX1x3,True,48,outoftime,1240,black
4759,1144,uRX6iICZ,True,71,outoftime,1290,white
4760,1260,K0lbKqYt,True,38,mate,1574,black
4761,1264,NscsBm2s,True,47,mate,1556,white
4762,1552,qNSNQJ8c,True,38,resign,1267,black
4763,1629,FJTeB0gx,True,60,mate,1279,black
4764,1282,yNzi557Z,True,97,mate,1626,white
4765,1623,TFw8FHCY,True,48,resign,1285,black
4766,1264,ZyjHdUGk,True,36,mate,1644,black
4767,1641,KFLvkNhL,True,94,mate,1267,black
4768,1549,IeGpHu1q,True,136,mate,1271,black
4769,1253,94JCPpaL,True,60,mate,1526,black
4770,1241,Ac6CB7hz,True,44,mate,1335,black
4771,1243,8qYTysFk,True,44,mate,1250,black
4772,1239,Q3VXvZTS,True,150,mate,1248,black
4773,1230,rTiytsQN,True,96,mate,1201,black
4774,1219,Px2xyl4d,True,30,outoftime,1217,black
4775,1205,Iwow2Y64,True,34,resign,1231,black
4776,1219,G4k1jK69,True,56,mate,1240,black
4777,1230,ShGLDecv,True,75,resign,1226,white
4778,1244,6WUAPwNb,True,52,resign,1250,white
4779,1257,QNc6GrSl,True,21,resign,1200,white
4780,1270,ukFFxi1H,True,65,resign,1175,white
4781,1184,AT83WBD9,True,53,mate,1262,white
4782,1276,YzrWlckd,True,49,mate,1169,white
4783,1393,NezbKvl7,True,40,resign,1283,black
4784,1291,qloW1jcG,True,37,mate,1385,white
4785,1376,AmudwqU7,True,42,mate,1299,black
4786,1308,D1SkxJzy,True,31,resign,1366,white
4787,1381,3dn1h2k9,True,11,resign,1295,white
4788,1305,Pky8l3Lt,True,11,resign,1315,white
4789,1334,dKW27o1C,True,49,resign,1294,white
4790,1354,ytR8qwlM,True,72,resign,1303,black
4791,1313,5OGbiIWT,True,85,resign,1344,white
4792,1334,cD38oLH2,True,58,resign,1323,black
4793,1338,Jb7C1x9e,True,80,resign,1311,white
4794,1322,J3XT3dpb,True,61,mate,1327,white
4795,1500,7Z4DZf68,False,5,resign,1505,white
4796,1500,b9SIcVDM,False,7,resign,1613,white
4797,2500,83vhI5GR,False,33,resign,1884,black
4798,1128,WX24MyQf,True,64,resign,1819,white
4799,1372,Ix0jkl7X,True,26,mate,1134,black
4800,1533,JAl8hjBY,True,51,resign,1137,black
4801,1149,CLaooF3B,True,41,resign,1217,white
4802,1163,T1f6mLqd,True,48,resign,1206,white
4803,1176,70hnZwbO,True,20,resign,1242,white
4804,1520,wafu9DiL,True,25,resign,1147,white
4805,1297,JKW6wGZD,True,20,outoftime,1156,black
4806,1166,maXrGBcM,True,11,outoftime,1329,white
4807,1172,ZmdFmvG1,True,63,resign,1445,white
4808,1090,ZTunC5qi,True,19,draw,1176,draw
4809,1149,7f0UNNfx,True,21,resign,1379,white
4810,1459,i3BbZKFC,True,134,mate,1155,black
4811,1163,5m7qBD0O,True,129,mate,1381,white
4812,1169,Lf44SpwN,True,39,resign,1540,white
4813,1648,MwpYMt51,True,33,resign,1171,black
4814,1500,0pq6PAVb,False,22,mate,1171,black
4815,1760,4KH8rIMd,True,60,mate,1172,black
4816,1179,qsQPUc4I,True,87,resign,1434,white
4817,1337,MydazshY,True,62,resign,1190,black
4818,1154,6Q01zumr,True,22,resign,1698,black
4819,1154,HzPsRrmq,False,12,resign,1500,white
4820,1154,nSg23nTR,False,41,resign,1558,white
4821,1521,pTxlu2iZ,True,40,outoftime,1158,black
4822,1160,7TYQGZCJ,True,71,resign,1758,white
4823,1606,81tgo3Tu,True,107,resign,1162,black
4824,1166,CuVZiqJM,True,41,mate,1561,white
4825,1167,7JK0UUgx,True,37,resign,1939,white
4826,1171,ENRHyFN9,True,23,resign,1510,white
4827,1751,j5PBrN19,True,30,resign,1173,black
4828,1175,Z1M9z44Z,True,1,resign,1670,white
4829,1179,9Jgd3ECw,True,51,mate,1573,white
4830,1500,5PbDSOM0,True,47,resign,1184,black
4831,1957,HnQZi0ZS,True,73,mate,2038,white
4832,2087,BaHl4cje,True,154,outoftime,1965,black
4833,1964,4aiuVq2x,True,40,mate,1420,black
4834,1975,gPohywvO,True,41,mate,1951,white
4835,1962,Gidrnr39,True,45,resign,2000,white
4836,1971,CDpqekF1,True,51,mate,2052,white
4837,1900,jcmtMyaa,True,146,outoftime,1987,black
4838,1979,q30DTIqH,True,76,resign,1821,black
4839,1886,FrB4SBij,True,144,resign,1996,black
4840,1992,wVVdMaCu,True,43,resign,1673,black
4841,1988,PGQkBFHm,True,70,mate,1672,black
4842,1764,kPkQGuG3,True,45,resign,1983,white
4843,1965,2N11Zoiq,True,89,mate,1971,white
4844,1956,TLwto2yK,True,70,resign,2006,black
4845,1454,mZjuXev2,True,29,resign,1955,white
4846,1976,P1pJekpv,True,71,resign,1668,white
4847,2457,nc2iXoqQ,True,24,resign,1978,black
4848,1974,YeANMECT,True,29,resign,1651,black
4849,1942,x6Di4GBX,True,57,resign,1963,white
4850,2072,XpVVbDCV,True,76,resign,1972,black
4851,1184,iL5gfkLi,True,20,resign,1971,white
4852,1317,ZG8j22te,True,39,mate,1971,white
4853,1965,roan7WHy,True,118,mate,1774,black
4854,2015,37cIabzi,True,71,resign,1975,black
4855,1643,2SOMFlxB,True,57,mate,1972,white
4856,1982,0Znhw50H,True,41,resign,2042,white
4857,1973,MQGTeemm,True,48,resign,1872,black
4858,1924,uRFTxnq6,True,63,mate,1962,white
4859,1990,i13EWVDl,True,60,resign,1974,black
4860,1996,5Gim4qaj,True,31,resign,1588,white
4861,1609,EntKIpge,True,29,resign,1993,white
4862,2005,hX4hiaAf,True,29,resign,2007,white
4863,1500,LxklMW66,True,33,mate,1754,white
4864,1495,3cfWPf0y,True,46,mate,1300,black
4865,1508,asaENqNC,True,63,resign,1433,white
4866,1775,hbrjhd16,True,62,resign,1707,black
4867,1833,CJdPYxVM,True,59,resign,1762,white
4868,1775,stLW9WMu,True,53,resign,1750,white
4869,1761,YzgJI16z,True,29,resign,1765,white
4870,2123,S6FSwnve,True,150,outoftime,2054,black
4871,1701,vHnthNM4,True,122,draw,1666,draw
4872,1677,fUjcNng9,True,143,resign,1690,white
4873,1664,wWVnMMuE,True,132,resign,1702,black
4874,1651,JRqaJ5NB,True,30,mate,1715,black
4875,1661,Ob30mF8J,True,41,resign,1705,white
4876,1694,wyhmaLDb,True,64,resign,1708,black
4877,1709,AHIxde3Q,True,150,draw,1694,draw
4878,1705,SyWbDLpe,True,87,mate,1697,white
4879,1684,VLnIq6f0,True,52,mate,1716,black
4880,1706,u4hQYL7V,True,110,resign,1696,black
4881,1708,Zf9AV6Aa,True,107,resign,1695,white
4882,1694,SiAocaUF,True,157,draw,1708,draw
4883,1721,LlV1fnE0,True,49,resign,1682,white
4884,1695,DwEqnJyg,True,64,resign,1648,white
4885,1696,RZDzALCh,True,2,draw,1646,draw
4886,1500,XZ3gchsy,False,33,draw,1696,draw
4887,1710,zAFaRYtf,True,71,resign,1631,white
4888,1694,nzQ8k5GN,True,84,resign,1830,black
4889,1834,xEWJADlu,True,67,mate,1679,white
4890,1670,WIqPK60Q,True,62,resign,1869,black
4891,1675,a0kNz8fK,True,37,mate,1877,white
4892,1762,WVsn7wDi,True,143,mate,1661,white
4893,1670,HThNBLPJ,True,56,resign,1753,white
4894,1670,oV5iRqb9,False,40,resign,1691,black
4895,2127,dIkHUgtS,False,139,resign,2295,black
4896,2295,SxxT9nUw,False,63,resign,2127,white
4897,1794,oQcWfgIc,True,19,resign,2292,white
4898,2291,Fir5A730,True,76,resign,1575,black
4899,1576,hgwn2QJz,True,35,mate,2291,white
4900,1804,fpM2HftV,False,36,resign,1500,white
4901,1455,LDoLJndl,True,117,resign,1289,white
4902,1458,nOfolrmc,True,90,mate,1466,black
4903,1363,vx1NK242,True,26,resign,1458,white
4904,1450,On2yBUmn,True,64,outoftime,1367,black
4905,1459,iBZP1i4L,True,87,resign,1536,white
4906,1452,8B5PTymc,True,25,resign,1345,black
4907,1569,0ZlnifeX,True,76,resign,1459,black
4908,1479,8I8oPDq1,True,71,outoftime,1447,white
4909,1613,glkvWzfL,True,54,resign,1454,black
4910,1463,CU7oKMxy,True,106,resign,1502,white
4911,1514,lSrBscyA,True,91,mate,1451,white
4912,1413,IridYNsE,True,40,mate,1463,black
4913,1453,m2Pu7xGp,True,42,resign,1423,black
4914,1442,x4V0UDiq,True,74,resign,1455,black
4915,1451,78aM8uSv,True,111,resign,1488,white
4916,1566,gplsow53,True,30,resign,1459,black
4917,1314,ap7ukHUK,True,53,resign,1475,black
4918,1477,kTHPUY7h,True,47,resign,1451,white
4919,1386,dP8cJnEe,True,111,mate,1468,white
4920,1450,DuSEaxaU,True,54,resign,1858,white
4921,1772,eOA42bSo,True,118,mate,1453,black
4922,1273,6e96gw5G,True,63,mate,1447,white
4923,1510,JLA9QSdh,True,24,mate,1457,black
4924,1448,vz7PfFMk,True,68,resign,1363,black
4925,1460,WLBmCj8C,True,41,resign,1429,white
4926,1316,umOIRlaz,True,15,resign,1453,white
4927,1444,MNMnYSmK,True,56,resign,1388,black
4928,1438,hxW6JWR4,True,82,outoftime,1260,black
4929,1377,iqWHIBRv,True,33,resign,1429,white
4930,1453,CAB6B57M,True,64,resign,1439,black
4931,1447,NEsUUVDC,True,68,resign,1555,white
4932,1458,K3wDx0gp,True,46,resign,1478,white
4933,1448,LqYNTG1P,True,84,mate,1408,black
4934,1418,mfzgYRpr,True,57,mate,1437,white
4935,1446,8Y419qkq,True,40,resign,1540,white
4936,1698,Cv4vUhmn,True,42,mate,1438,black
4937,1441,a5jf6q8p,True,50,resign,1752,white
4938,1815,xoO2cG1D,True,52,resign,1444,black
4939,1636,3f9PFZmO,True,30,resign,1449,black
4940,1450,lUbqxOse,True,39,resign,2076,white
4941,1359,9GHWkvzE,True,44,resign,1427,white
4942,1415,4IexOZ6d,True,58,mate,1425,black
4943,1533,KsP36zNZ,True,52,resign,1423,black
4944,1407,C8DqD3tb,True,30,resign,1573,black
4945,1601,hMu7WNNn,True,77,mate,1391,white
4946,1134,r2oGugx7,True,108,mate,1060,black
4947,1790,nMrMUMij,True,38,mate,1124,black
4948,1153,Ef7YcYnf,True,41,mate,1460,white
4949,1422,heFyMi4G,True,36,mate,1203,black
4950,1203,9Bw1Yn3F,False,33,mate,1672,white
4951,1208,DecITwVN,True,10,mate,1402,black
4952,1500,MD6mhaRg,True,37,mate,1689,white
4953,1306,RVdKnAU2,True,115,mate,1349,white
4954,1349,ZuqkMcu9,False,35,mate,1500,white
4955,1326,O7iE2h5g,True,88,resign,1404,black
4956,1439,FK8oCvhv,True,39,resign,1466,white
4957,1467,aM27GfgP,True,26,draw,1275,draw
4958,1282,Zj2l4vlP,True,17,mate,1429,white
4959,1108,8kAoaCQC,True,77,outoftime,1127,white
4960,1256,BBopJByw,True,74,resign,1254,black
4961,1162,5w56AoAC,True,34,outoftime,1172,black
4962,1289,7iTsaZVA,True,29,mate,1264,white
4963,1435,OgPQeKAL,True,46,resign,1500,black
4964,1574,GEatTuzU,True,96,outoftime,1619,black
4965,1640,dkfR92Ei,True,10,resign,1575,black
4966,1561,VNGUdHey,True,104,resign,1654,black
4967,1657,Jrx6mwyl,True,74,draw,1558,draw
4968,1569,JA53OUnQ,True,51,mate,1574,white
4969,1675,Rt43lr9a,True,20,resign,1678,black
4970,1648,3o7bL4Ow,True,38,resign,1777,black
4971,1624,tpi9ti3J,True,58,resign,1652,black
4972,1679,AnnJL7OC,True,4,resign,1645,black
4973,2133,vf4OkzfY,True,46,resign,1894,black
4974,2118,pIGkE4Li,True,64,resign,2135,black
4975,2107,vRV5bnC5,True,36,resign,2021,black
4976,2029,uTxoL7VD,True,115,resign,2095,white
4977,2080,5YzOVhv8,True,110,outoftime,2092,black
4978,2095,kBqSZQIf,True,81,resign,2110,white
4979,2104,Q3rwjtY7,True,137,mate,2262,white
4980,2243,Xbo6QLwR,True,43,resign,2081,white
4981,2140,3Vr7tPzZ,True,63,resign,2062,white
4982,2051,4vUVw9w6,True,54,resign,1928,black
4983,2061,Z8KU1ykB,True,101,mate,2203,white
4984,2195,v3EwpOQ4,True,66,mate,2073,black
4985,2443,RR4illOH,True,84,resign,2077,black
4986,2081,RydnY8Uo,True,42,resign,2440,white
4987,2436,VbRvVzSK,True,28,resign,2085,black
4988,2090,jJd1OaF1,True,37,resign,2432,white
4989,2097,jUGjVbtE,True,47,resign,2351,white
4990,2340,bVWLpEYN,True,60,resign,2104,black
4991,2116,hfr7lohS,True,72,resign,2123,black
4992,2145,5RjfS9aj,True,33,mate,2105,white
4993,2115,wo0QlcED,True,83,outoftime,2125,white
4994,2244,9aN2fuTi,True,52,resign,2140,black
4995,2157,r8Wd198k,True,57,resign,2220,white
4996,1380,z7HLWBJg,False,45,mate,2157,white
4997,1569,fLKKTzDt,False,109,mate,2157,white
4998,2000,RVCW8CpO,False,45,resign,2157,white
4999,2287,lSP6rS5w,True,50,resign,2173,black
5000,2214,aYAW4iyo,True,150,resign,2160,black
5001,2322,WihO08oi,True,110,mate,2175,black
5002,2194,q7i4RcHT,True,51,resign,2304,white
5003,2323,yRghIfIO,True,158,mate,2213,black
5004,2352,Flb1Wmlg,True,50,mate,2234,black
5005,2259,kI4YXxXr,True,43,resign,2343,white
5006,2317,kDHFGoZl,True,68,resign,2290,black
5007,2285,6r5wllEH,True,50,resign,1803,black
5008,2314,9x7PHkAO,True,55,mate,2409,white
5009,1651,y810ffPO,True,15,outoftime,1620,white
5010,1630,ComPrsI4,True,45,resign,1618,white
5011,1728,WNYpjnNl,True,77,resign,1644,black
5012,1807,wqqhbDVR,True,82,outoftime,1667,black
5013,1602,q3PAvbfl,True,24,mate,1813,black
5014,1745,vC9VtTHR,True,15,resign,1647,black
5015,1680,stsSAAyT,True,36,mate,1796,black
5016,1895,MV0y5hTy,True,4,resign,1650,black
5017,1783,e1X1fJ9l,True,38,resign,1221,black
5018,1229,4LIQsNjY,True,27,resign,1839,white
5019,1406,F2MVWK86,True,50,resign,1500,black
5020,1200,422oFLtz,True,51,mate,1487,white
5021,1208,nnW3Cvn6,True,45,mate,1706,white
5022,2113,MN0aGea2,True,6,resign,1500,black
5023,1500,GYItvWGd,False,62,resign,2209,black
5024,1500,k0yjTdJ7,False,32,resign,2489,white
5025,1500,K16wxrOX,False,65,mate,2489,white
5026,1216,q2Tud8VX,True,56,mate,1242,black
5027,1417,o30dacOu,True,46,resign,1248,black
5028,1498,ou1Cu7iZ,True,20,mate,1252,black
5029,1342,XlIT22NP,True,100,mate,1248,black
